#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"ClientId","IPAddress","HostName"
"9c-2e-a1-93-6b-97","10.0.21.78","Redmi5Plus-Redmi.tscrm.com"
"c8-c2-fa-56-5c-83","10.0.21.79","HUAWEI_P30_lite-a650ad2f6.tscrm.com"
"1c-cd-e5-13-9b-bd","10.0.21.80","MEIZU-M3s.tscrm.com"
"a0-4e-a7-10-24-36","10.0.21.81","iPhone.tscrm.com"
"1c-cc-d6-48-0c-6b","10.0.21.82",
"38-89-2c-cc-af-6f","10.0.21.83","Alina.tscrm.com"
"ac-e4-b5-d1-c3-4b","10.0.21.85","iPhone-Nikita.tscrm.com"
"78-9f-70-02-45-43","10.0.21.86","iPhone.tscrm.com"
"40-9f-38-dd-ec-49","10.0.21.87",
"f8-38-80-84-89-dc","10.0.21.88","iPhoneVladyslav.tscrm.com"
"28-3a-4d-4e-b7-6f","10.0.21.103","a_sych_nb.tscrm.com"
"28-3a-4d-4e-b5-5f","10.0.21.105","n_zatsarynna_n.tscrm.com"
"fc-87-43-6c-8c-f8","10.0.21.107","HUAWEI_P30_lite-639c6b926.tscrm.com"
"cc-2d-b7-16-3e-18","10.0.21.109","Undeground-mob.tscrm.com"
"38-f9-d3-a6-4f-f5","10.0.21.114","Anastasias-MBP.tscrm.com"
"88-19-08-35-71-98","10.0.21.115","iPhone.tscrm.com"
"e0-c7-67-66-77-59","10.0.21.121","iPhone-Alex.tscrm.com"
"90-32-4b-90-92-19","10.0.21.123","i_prisiazhniuk.tscrm.com"
"24-18-1d-bc-0d-34","10.0.21.126","Galaxy-S9.tscrm.com"
"18-ee-69-50-af-5e","10.0.21.147","iPad-Mini.tscrm.com"
"a4-d9-31-71-bf-91","10.0.21.157","iPhone-Irina.tscrm.com"
"d0-d7-83-a2-a8-1b","10.0.21.162","HUAWEI_P_smart+-4bbf1fd9f.tscrm.com"
"70-3c-69-cc-23-f4","10.0.21.164","iPhone.tscrm.com"
"74-9e-af-52-5e-a8","10.0.21.183","Karina.tscrm.com"
"00-db-df-60-f1-1c","10.0.21.185","medoc.tscrm.com"
"90-32-4b-90-62-61","10.0.21.189","j_yanchuk_nb.tscrm.com"
"38-89-2c-ab-21-10","10.0.21.195","Pogrebnaya.tscrm.com"
"04-d6-aa-88-5e-7e","10.0.21.207","Galaxy-Note8.tscrm.com"
"c8-ff-28-67-ff-b9","10.0.21.213","present1.tscrm.com"
"f0-c3-71-79-55-ec","10.0.21.215","NokiaArghtGreen.tscrm.com"
"f0-98-9d-25-c3-65","10.0.21.225","iPhoneMB.tscrm.com"
"f8-e9-4e-3e-ae-8e","10.0.21.228","NataliiasiPhone.tscrm.com"
"f8-38-80-b1-1c-3b","10.0.21.229","Vitalinka.tscrm.com"
"28-3a-4d-4e-b7-15","10.0.21.230","k_nosach_n.tscrm.com"
"c4-98-80-58-8d-f4","10.0.21.233","iPhone-Roman.tscrm.com"
"b0-47-bf-80-c3-61","10.0.21.235","android-f539408c8ed95611.tscrm.com"
"00-db-df-5e-e0-20","10.0.21.236","w_obiana_nb.tscrm.com"
"f0-18-98-41-0f-87","10.0.21.239","Vals-MBP.tscrm.com"
"8c-85-90-ba-48-42","10.0.21.241","Vitaliys-MBP.tscrm.com"
"80-4e-70-3a-31-94","10.0.21.243","Galaxy-J7.tscrm.com"
"cc-66-0a-7b-39-11","10.0.21.244","iPhone-Oksana.tscrm.com"
"80-ce-b9-cc-5e-bd","10.0.21.246","Galaxy-A7-2018.tscrm.com"
"a4-83-e7-50-32-a8","10.0.21.252","Air-Diana.tscrm.com"
"58-e2-8f-e1-81-1f","10.0.21.255","183829.tscrm.com"
"b8-e8-56-3a-ab-60","10.0.22.0","MBP-Ivan.tscrm.com"
"f8-e9-4e-c1-96-92","10.0.22.8","Kirills-iPhone.tscrm.com"
"98-01-a7-1e-eb-6c","10.0.22.11","SSN-589.tscrm.com"
"98-01-a7-8e-cf-ad","10.0.22.13","Thresher.tscrm.com"
"f8-95-ea-25-5d-a0","10.0.22.14","iPhone-Valeriya.tscrm.com"
"88-66-a5-9b-a5-13","10.0.22.16","iPhone-6s.tscrm.com"
"a4-83-e7-50-b6-4e","10.0.22.19","Vladyslavs-MBP.tscrm.com"
"34-a8-eb-dc-f9-a6","10.0.22.23","iPhone-Natala.tscrm.com"
"7c-b0-c2-72-df-cb","10.0.22.24","d_tambakuchi_nb.tscrm.com"
"f8-87-f1-d2-d2-6f","10.0.22.28","iPhone.tscrm.com"
"f8-94-c2-d8-18-e1","10.0.22.30","v_nazarevich_nb.tscrm.com"
"d0-b1-28-e1-8f-f1","10.0.22.32","Galaxy-A8-2018.tscrm.com"
"c4-98-80-96-18-10","10.0.22.38","iPhone-Irina.tscrm.com"
"00-db-df-5a-ad-0c","10.0.22.43","n_greder_nb.tscrm.com"
"b8-53-ac-64-ff-fa","10.0.22.44","AnastasasiPhone.tscrm.com"
"b4-8b-19-d4-c0-4b","10.0.22.46","iPhone-Polina.tscrm.com"
"e8-36-17-2e-3a-77","10.0.22.51","iPhone-Katerina.tscrm.com"
"e0-94-67-54-ef-b6","10.0.22.58","v_dolzhenets_n.tscrm.com"
"e0-89-7e-00-a0-69","10.0.22.61","iPhoneSvatoslav.tscrm.com"
"94-bf-2d-68-4f-20","10.0.22.64","iPhone.tscrm.com"
"34-a8-eb-de-cd-39","10.0.22.65","iPhone.tscrm.com"
"f8-ff-c2-ca-3e-71","10.0.22.68","OleksanasiPhone.tscrm.com"
"dc-56-e7-77-cc-85","10.0.22.73","iPhone-Alena.tscrm.com"
"88-64-40-84-e0-9f","10.0.22.77","My-Precious.tscrm.com"
"bc-9f-ef-0b-7f-2f","10.0.22.79","iPhoneValentina.tscrm.com"
"58-e6-ba-20-17-bd","10.0.22.82","iPhone-Ylya.tscrm.com"
"00-b5-d0-15-54-9b","10.0.22.128","Galaxy-A9-2018.tscrm.com"
"68-07-15-96-bb-1c","10.0.22.168","a_shkuratyuk_n.tscrm.com"
"0c-8b-fd-b2-70-69","10.0.22.193","a_melnykova_nb.tscrm.com"
"4c-74-bf-0f-d3-27","10.0.22.215","iPhone-Sergii.tscrm.com"
"48-bf-6b-47-32-c3","10.0.22.245","iPhone48.tscrm.com"
"94-0e-6b-bf-45-0a","10.0.23.43","Honor_9-c890102d8a7f025a.tscrm.com"
"58-e6-ba-a3-2b-99","10.0.23.52","iPad-Sergii.tscrm.com"
"bc-9f-ef-94-2c-f6","10.0.23.57","iPhone.tscrm.com"
"1c-91-48-2a-eb-92","10.0.23.99","iPhone-Dima.tscrm.com"
"f8-87-f1-dd-e5-d0","10.0.23.120","iPhone-Viktor.tscrm.com"
"40-74-e0-1b-f6-c0","10.0.23.123","e_lemesh_n.tscrm.com"
"08-d4-0c-f2-35-e6","10.0.23.138","a_sochka_n.tscrm.com"
"00-db-df-c8-93-b7","10.0.23.145","v_dryzhuk_n.tscrm.com"
"40-bc-60-44-1c-17","10.0.23.146","iPhone-Pro.tscrm.com"
"78-67-d7-1d-96-f7","10.0.23.165","AggroSparrow.tscrm.com"
